UBIGEO,DEP,PROV,DIST,CODCP,NOMCP,MNOMCP,CAPITAL,CON_IE,NIVEL,CPINEI,CPINEI2,CPINEI_BKP,FUENTE_G,Z,XGD,YGD,Y_X_COORD
160503,LORETO,REQUENA,CAPELO,119812,Flor de Punga,FLOR DE PUNGA,3,1,IPSLD,1605030001,,1605030001,MED-GPS,104,-74.15783618,-5.40483938,-79.56267556
101105,HUANUCO,YAROWILCA,JACAS CHICO,125535,San Cristobal de Jacas Chico,SAN CRISTOBAL DE JACAS CHICO,3,1,IPS,1011050001,,1011050001,MED-GPS,3794,-76.50317305,-9.88625092,-86.38942397
100803,HUANUCO,PACHITEA,MOLINO,114592,Molino,MOLINO,3,1,IPSD,1008030001,,1008030001,MED-GPS,2377,-76.01643782,-9.9102141,-85.92665192
101108,HUANUCO,YAROWILCA,CHORAS,133148,Choras,CHORAS,3,1,IPS,1011080001,,1011080001,MED-GPS,3533,-76.60585288,-9.91001797,-86.51587085
101103,HUANUCO,YAROWILCA,CHACABAMBA,250712,Chacabamba,CHACABAMBA,3,1,IPS,1011030001,,1011030001,MED-GPS,3186,-76.61100208,-9.90085169,-86.51185377
21104,ANCASH,HUARMEY,HUAYAN,131889,Huayan,HUAYAN,3,1,IPS,211040001,,211040001,MED-GPS,2707,-77.70810145,-9.87509522,-87.58319667
100311,HUANUCO,DOS DE MAYO,MARIAS,114380,Marias,MARIAS,3,1,IPS,1003110001,,1003110001,MED-GPS,3484,-76.7065324,-9.60712401,-86.31365641
100804,HUANUCO,PACHITEA,UMARI,114871,Tambillo,TAMBILLO,3,1,IPS,1008040001,,1008040001,MED-GPS,2502,-76.04451854,-9.86380497,-85.90832351
100106,HUANUCO,HUANUCO,QUISQUI (KICHKI),552572,Huancapallac,HUANCAPALLAC,3,1,GIPSL,1001060001,,1001060001,MED-GPS,2405,-76.39209314,-9.90475157,-86.29684471
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,128282,Santa Maria del Valle,SANTA MARIA DEL VALLE,3,1,IPSK,1001090001,,1001090001,MED-GPS,1914,-76.16995393,-9.86271221,-86.03266614
20508,ANCASH,BOLOGNESI,HUALLANCA,124495,Huallanca,HUALLANCA,3,1,IPSD,205080001,,205080001,MED-GPS,3547,-76.9416436,-9.89931604,-86.84095964
101102,HUANUCO,YAROWILCA,CAHUAC,128314,Cahuac,CAHUAC,3,1,IPSL,1011020001,,1011020001,MED-GPS,3385,-76.63067298,-9.85273011,-86.48340309
190308,PASCO,OXAPAMPA,CONSTITUCION,124332,Constitucion / Ciudad Constitucion,CONSTITUCION / CIUDAD CONSTITUCION,3,1,GIPSKD,1903080001,1903080018,1903080001,MED-GPS,237,-75.01737381,-9.85719725,-84.87457106
20205,ANCASH,AIJA,SUCCHA,123699,Succha,SUCCHA,3,1,IPS,202050001,,202050001,MED-GPS,3140,-77.65001022,-9.82333239,-87.47334261
100609,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,242277,Pueblo Nuevo,PUEBLO NUEVO,3,1,GIPS,1006090001,,1006040057,MED-GPS,591,-76.06332123,-9.07815774,-85.14147897
20202,ANCASH,AIJA,CORIS,117252,Coris,CORIS,3,1,GIPS,202020001,,202020001,MED-GPS,2891,-77.71913083,-9.82049994,-87.53963077
20103,ANCASH,HUARAZ,COLCABAMBA,131357,Colcabamba,COLCABAMBA,3,1,IP,201030001,,201030001,MED-GPS,3142,-77.80881123,-9.59474921,-87.40356044
101104,HUANUCO,YAROWILCA,APARICIO POMARES,124279,Chupan,CHUPAN,3,1,IPS,1011040001,,1011040001,MED-GPS,3418,-76.64826913,-9.74782989,-86.39609902
21206,ANCASH,HUAYLAS,PAMPAROMAS,115423,Pamparomas,PAMPAROMAS,3,1,IPS,212060001,,212060001,MED-GPS,2760,-77.98144291,-9.07273349,-87.0541764
100506,HUANUCO,HUAMALIES,MIRAFLORES,126795,Miraflores,MIRAFLORES,3,1,IPS,1005060001,,1005060001,MED-GPS,3669,-76.81859052,-9.49432258,-86.3129131
20204,ANCASH,AIJA,LA MERCED,130853,La Merced,LA MERCED,3,1,IPS,202040001,,202040001,MED-GPS,3291,-77.6165613,-9.73534146,-87.35190276
20102,ANCASH,HUARAZ,COCHABAMBA,128944,Cochabamba,COCHABAMBA,3,1,IPS,201020001,,201020001,MED-GPS,2111,-77.85948633,-9.49484503,-87.35433136
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,114526,Yuyapichis,YUYAPICHIS,3,1,IPS,1009050001,1009050040,1009050001,MED-GPS,208,-74.97467506,-9.62780809,-84.60248315
100321,HUANUCO,DOS DE MAYO,SHUNQUI,124543,Shunqui,SHUNQUI,3,1,IPS,1003210001,,1003210001,MED-GPS,3535,-76.78331229,-9.73117942,-86.51449171
100313,HUANUCO,DOS DE MAYO,PACHAS,124083,Pachas,PACHAS,3,1,IPSD,1003130001,,1003130001,MED-GPS,3450,-76.77138691,-9.70689508,-86.47828199
100307,HUANUCO,DOS DE MAYO,CHUQUIS,118306,Chuquis,CHUQUIS,3,1,IPS,1003070001,,1003070001,MED-GPS,3357,-76.70524612,-9.67675479,-86.38200091
20104,ANCASH,HUARAZ,HUANCHAY,128076,Huanchay,HUANCHAY,3,1,GIPS,201040001,,201040001,MED-GPS,2580,-77.81854439,-9.72361572,-87.54216011
100509,HUANUCO,HUAMALIES,PU├æOS,113300,Pu├▒os,PU├æOS,3,1,IPS,1005090001,,1005090001,MED-GPS,3736,-76.88404075,-9.50044719,-86.38448794
100323,HUANUCO,DOS DE MAYO,YANAS,111234,Yanas,YANAS,3,1,IPSL,1003230001,,1003230001,MED-GPS,3458,-76.75008966,-9.71445144,-86.4645411
20110,ANCASH,HUARAZ,PARIACOTO,126558,Pariacoto,PARIACOTO,3,1,GIPS,201100001,,201100001,MED-GPS,1254,-77.89036301,-9.559039,-87.44940201
20802,ANCASH,CASMA,BUENA VISTA ALTA,120678,Buena Vista Alta,BUENA VISTA ALTA,3,1,IPS,208020001,,208020001,MED-GPS,219,-78.20647344,-9.43223382,-87.63870726
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,130513,Codo del Pozuzo,CODO DEL POZUZO,3,1,IPSD,1009020001,,1009020001,MED-GPS,373,-75.46293053,-9.66991091,-85.13284144
20108,ANCASH,HUARAZ,OLLEROS,128663,Olleros,OLLEROS,3,1,IPS,201080001,,201080001,MED-GPS,3423,-77.46663438,-9.66698319,-87.13361757
100504,HUANUCO,HUAMALIES,JACAS GRANDE,121661,Jacas Grande,JACAS GRANDE,3,1,IPS,1005040001,,1005040001,MED-GPS,3607,-76.73699145,-9.53997969,-86.27697114
20804,ANCASH,CASMA,YAUTAN,112441,Yautan,YAUTAN,3,1,IPS,208040001,,208040001,MED-GPS,813,-77.99645658,-9.5115817,-87.50803828
20803,ANCASH,CASMA,COMANDANTE NOEL,123890,Puerto De Casma,PUERTO DE CASMA,3,1,IPS,208030001,,208030001,MED-GPS,5,-78.38320638,-9.46133564,-87.84454202
100508,HUANUCO,HUAMALIES,PUNCHAO,127184,Punchao,PUNCHAO,3,1,IPS,1005080001,,1005080001,MED-GPS,3539,-76.81996172,-9.46231567,-86.28227739
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,130158,Las Palmas,LAS PALMAS,3,1,GIPS,1006060001,,1006060001,MED-GPS,716,-75.9724077,-9.44229408,-85.41470178
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,115603,Chavin de Pariarca,CHAVIN DE PARIARCA,3,1,IPSD,1005030001,,1005030001,MED-GPS,3371,-76.77116698,-9.42320734,-86.19437432
100510,HUANUCO,HUAMALIES,SINGA,129565,Singa,SINGA,3,1,IPSD,1005100001,,1005100001,MED-GPS,3620,-76.81251328,-9.38867723,-86.20119051
20106,ANCASH,HUARAZ,JANGAS,123301,Jangas,JANGAS,3,1,IPSLD,201060001,,201060001,MED-GPS,2805,-77.57722532,-9.40055497,-86.97778029
20112,ANCASH,HUARAZ,TARICA,122130,Tarica,TARICA,3,1,IPS,201120001,,201120001,MED-GPS,2818,-77.57535495,-9.39360714,-86.96896209
100511,HUANUCO,HUAMALIES,TANTAMAYO,118817,Tantamayo,TANTAMAYO,3,1,IPS,1005110001,,1005110001,MED-GPS,3509,-76.72011023,-9.39252744,-86.11263767
20611,ANCASH,CARHUAZ,YUNGAR,111379,Yungar,YUNGAR,3,1,IS,206110001,,206110001,MED-GPS,2811,-77.59222184,-9.37776462,-86.96998646
20607,ANCASH,CARHUAZ,PARIAHUANCA,130688,Pariahuanca,PARIAHUANCA,3,1,IPS,206070001,,206070001,MED-GPS,2813,-77.58064116,-9.36500076,-86.94564192
20608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,128656,San Miguel de Aco,SAN MIGUEL DE ACO,3,1,IPS,206080001,,206080001,MED-GPS,2953,-77.56433153,-9.36816712,-86.93249865
20604,ANCASH,CARHUAZ,ANTA,122489,Anta,ANTA,3,1,IPSL,206040001,206040045,206040001,MED-GPS,2791,-77.59856806,-9.35768246,-86.95625052
20606,ANCASH,CARHUAZ,MARCARA,110016,Marcara,MARCARA,3,1,GIPSL,206060001,,206060001,MED-GPS,2740,-77.60400809,-9.32257739,-86.92658548
21205,ANCASH,HUAYLAS,MATO,130832,Villa Sucre,VILLA SUCRE,3,1,IPS,212050001,,212050001,MED-GPS,2194,-77.84274683,-8.96159841,-86.80434524
250103,UCAYALI,CORONEL PORTILLO,IPARIA,126518,Iparia,IPARIA,3,1,GIPS,2501030001,,2501030001,MED-GPS,165,-74.44082014,-9.3065569,-83.74737704
20602,ANCASH,CARHUAZ,ACOPAMPA,129951,Acopampa,ACOPAMPA,3,1,IPS,206020001,,206020001,MED-GPS,2668,-77.62578645,-9.29439801,-86.92018446
100507,HUANUCO,HUAMALIES,MONZON,119919,Monzon,MONZON,3,1,IK,1005070001,,1005070001,MED-GPS,962,-76.39641462,-9.27964745,-85.67606207
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,552167,Castillo Grande,CASTILLO GRANDE,3,1,GP,,,,MED-GPS,638,-76.00873463,-9.27820464,-85.28693927
20610,ANCASH,CARHUAZ,TINCO,121919,Tinco,TINCO,3,1,GIPS,206100001,,206100001,MED-GPS,2584,-77.67784953,-9.27069407,-86.9485436
20605,ANCASH,CARHUAZ,ATAQUERO,131363,Carhuac,CARHUAC,3,1,IP,206050001,,206050001,MED-GPS,2744,-77.69167926,-9.26213312,-86.95381238
21807,ANCASH,SANTA,SAMANCO,116143,Samanco,SAMANCO,3,1,GIPS,218070001,,218070001,MED-GPS,8,-78.4960317,-9.26181601,-87.75784771
100605,HUANUCO,LEONCIO PRADO,LUYANDO,518515,Naranjillo,NARANJILLO,3,1,IPSK,1006050001,,1006050001,MED-GPS,626,-75.99372073,-9.24873267,-85.2424534
100505,HUANUCO,HUAMALIES,JIRCAN,110288,Jircan,JIRCAN,3,1,IPS,1005050001,,1005050001,MED-GPS,3202,-76.7191965,-9.2467676,-85.9659641
20603,ANCASH,CARHUAZ,AMASHCA,130497,Amashca,AMASHCA,3,1,IPS,206030001,,206030001,MED-GPS,2873,-77.64668587,-9.23925567,-86.88594154
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,528722,Hermilio Valdizan,HERMILIO VALDIZAN,3,1,IP,1006030001,,1006030001,MED-GPS,1335,-75.83615984,-9.20558461,-85.04174445
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,539667,Pumahuasi / Daniel Alomia Robles,PUMAHUASI / DANIEL ALOMIA ROBLES,3,1,IPS,1006020001,,1006020001,MED-GPS,660,-75.95487138,-9.18837958,-85.14325096
21207,ANCASH,HUAYLAS,PUEBLO LIBRE,619462,San Juan/pueblo Libre Viejo,SAN JUAN/PUEBLO LIBRE VIEJO,3,1,IP,212070001,,212070001,MED-GPS,2468,-77.80191143,-9.11031369,-86.91222512
21203,ANCASH,HUAYLAS,HUATA,119635,Huata,HUATA,3,1,IPS,212030001,,212030001,MED-GPS,2694,-77.86151977,-9.01628722,-86.87780699
21802,ANCASH,SANTA,CACERES DEL PERU,113225,Jimbe,JIMBE,3,1,IPS,218020001,,218020001,MED-GPS,1200,-78.1378009,-9.01312083,-87.15092173
20306,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,113488,San Juan de Rontoy,SAN JUAN DE RONTOY,3,1,IPS,203060001,,203060001,IMG_SATELITAL,3481,-77.00253344,-9.17522357,-86.17775701
21510,ANCASH,PALLASCA,SANTA ROSA,115579,Santa Rosa,SANTA ROSA,3,1,IPS,215100001,,215100001,MED-GPS,2376,-78.06825666,-8.52683141,-86.59508807
20902,ANCASH,CORONGO,ACO,125633,Aco,ACO,3,1,IPS,209020001,,209020001,MED-GPS,3103,-77.87765452,-8.523181,-86.40083552
21805,ANCASH,SANTA,MORO,118508,Moro,MORO,3,1,IPS,218050001,,218050001,MED-GPS,485,-78.18293613,-9.13887876,-87.32181489
21809,ANCASH,SANTA,NUEVO CHIMBOTE,625758,Buenos Aires / Nuevo Chimbote,BUENOS AIRES / NUEVO CHIMBOTE,3,1,GIPSKLED,218090001,,218090001,IMG_SATELITAL,23,-78.53104362,-9.12204173,-87.65308535
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,129896,Cochabamba,COCHABAMBA,3,1,IPS,1004030001,,1004030001,MED-GPS,3278,-76.83667352,-9.09505705,-85.93173057
100402,HUANUCO,HUACAYBAMBA,CANCHABAMBA,118836,Canchabamba,CANCHABAMBA,3,1,IPS,1004020001,,1004020001,MED-GPS,3195,-77.12325921,-8.88478754,-86.00804675
100610,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,518132,Pacae,PACAE,3,1,IP,1006100001,,1006040047,MED-GPS,595,-76.0664538,-9.02378864,-85.09024244
21803,ANCASH,SANTA,COISHCO,131658,Coishco,COISHCO,3,1,GIPSD,218030001,,218030001,MED-GPS,20,-78.61513939,-9.02291394,-87.63805333
21804,ANCASH,SANTA,MACATE,113326,Macate,MACATE,3,1,IPS,218040001,,218040001,MED-GPS,2710,-78.06135882,-8.76053675,-86.82189557
21808,ANCASH,SANTA,SANTA,117630,Santa,SANTA,3,1,GIPSLD,218080001,,218080001,MED-GPS,24,-78.61356299,-8.98744838,-87.60101137
21905,ANCASH,SIHUAS,CHINGALPO,126139,Chingalpo,CHINGALPO,3,1,IPS,219050001,,219050001,MED-GPS,3135,-77.59728466,-8.338801279,-85.93608593
21210,ANCASH,HUAYLAS,YURACMARCA,114339,Yuracmarca,YURACMARCA,3,1,IPS,212100001,,212100001,MED-GPS,1452,-77.90397721,-8.73748516,-86.64146237
20905,ANCASH,CORONGO,LA PAMPA,125419,La Pampa,LA PAMPA,3,1,IPS,209050001,,209050001,MED-GPS,1786,-77.90309509,-8.66063536,-86.56373045
20703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,115719,Yauya,YAUYA,3,1,IPSL,207030001,,207030001,MED-GPS,3243,-77.29164858,-8.99098534,-86.28263392
20702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,541154,San Nicolas,SAN NICOLAS,3,1,IPSKD,207020001,,207020001,MED-GPS,2874,-77.18937601,-8.9756907,-86.16506671
21208,ANCASH,HUAYLAS,SANTA CRUZ,115870,Huaripampa,HUARIPAMPA,3,1,IPS,212080001,,212080001,MED-GPS,2881,-77.81490168,-8.95171981,-86.76662149
131203,LA LIBERTAD,VIRU,GUADALUPITO,116683,Guadalupito,GUADALUPITO,3,1,PS,1312030001,,1312030001,MED-GPS,31,-78.62483903,-8.95115815,-87.57599718
21307,ANCASH,MARISCAL LUZURIAGA,LUCMA,129257,Lucma,LUCMA,3,1,IP,213070001,,213070001,MED-GPS,3081,-77.41098163,-8.91939489,-86.33037652
21202,ANCASH,HUAYLAS,HUALLANCA,116202,Huallanca,HUALLANCA,3,1,IPS,212020001,,212020001,MED-GPS,1394,-77.86180504,-8.81831051,-86.68011555
21304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,126489,Sanachgan,SANACHGAN,3,1,IPS,213040001,,213040001,MED-GPS,2838,-77.27945268,-8.80639085,-86.08584353
21308,ANCASH,MARISCAL LUZURIAGA,MUSGA,112001,Musga,MUSGA,3,1,IPS,213080001,,213080001,MED-GPS,2998,-77.33892807,-8.9063033,-86.24523137
21209,ANCASH,HUAYLAS,SANTO TORIBIO,117003,Santo Toribio,SANTO TORIBIO,3,1,IPS,212090001,,212090001,MED-GPS,2902,-77.91432039,-8.86457139,-86.77889178
100607,HUANUCO,LEONCIO PRADO,PUCAYACU,522494,Pucayacu,PUCAYACU,3,1,GIPS,1006070001,,1006040011,MED-GPS,553,-76.12132368,-8.74960497,-84.87092865
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,227874,Tournavista,TOURNAVISTA,3,1,IPS,1009040001,,1009040001,MED-GPS,194,-74.70266442,-8.93379299,-83.63645741
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,117260,Aucayacu,AUCAYACU,3,1,IPSKLED,1006040001,,1006040001,MED-GPS,567,-76.11603442,-8.93155004,-85.04758446
100404,HUANUCO,HUACAYBAMBA,PINRA,128662,Pinra,PINRA,3,1,IPS,1004040001,,1004040001,MED-GPS,2871,-77.0152909,-8.9248092,-85.9401001
21303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,112017,Pampachacra,PAMPACHACRA,3,1,IPS,213030001,,213030001,MED-GPS,2834,-77.24374267,-8.90226108,-86.14600375
21204,ANCASH,HUAYLAS,HUAYLAS,128577,Huaylas,HUAYLAS,3,1,IPS,212040001,,212040001,MED-GPS,2729,-77.89296813,-8.87225646,-86.76522459
21602,ANCASH,POMABAMBA,HUAYLLAN,120458,Huayllan,HUAYLLAN,3,1,I,216020001,,216020001,MED-GPS,2988,-77.43577088,-8.85810477,-86.29387565
21302,ANCASH,MARISCAL LUZURIAGA,CASCA,126515,Casca,CASCA,3,1,IP,213020001,,213020001,MED-GPS,3153,-77.39823303,-8.85536414,-86.25359717
250302,UCAYALI,PADRE ABAD,IRAZOLA,119177,San Alejandro,SAN ALEJANDRO,3,1,IPSD,2503020001,,2503020001,MED-GPS,213,-75.21330429,-8.82874237,-84.04204666
20903,ANCASH,CORONGO,BAMBAS,128460,Bambas,BAMBAS,3,1,IP,209030001,,209030001,MED-GPS,2926,-77.99676727,-8.60250495,-86.59927222
250104,UCAYALI,CORONEL PORTILLO,MASISEA,121471,Masisea,MASISEA,3,1,IPSK,2501040001,,2501040001,MED-GPS,157,-74.3062909,-8.60518377,-82.91147467
20907,ANCASH,CORONGO,YUPAN,127861,Yupan,YUPAN,3,1,IPS,209070001,,209070001,MED-GPS,2759,-77.96867978,-8.61468333,-86.58336311
21910,ANCASH,SIHUAS,SICSIBAMBA,122598,Umbe,UMBE,3,1,IPS,219100001,219100025,219100001,MED-GPS,3132,-77.53549949,-8.62297521,-86.1584747
21904,ANCASH,SIHUAS,CASHAPAMPA,114439,Cashapampa,CASHAPAMPA,3,1,IPS,219040001,,219040001,MED-GPS,3424,-77.65282183,-8.56093812,-86.21375995
131202,LA LIBERTAD,VIRU,CHAO,550195,Chao,CHAO,3,1,IPSLD,1312020001,,1312020001,MED-GPS,80,-78.67902102,-8.53911202,-87.21813304
21906,ANCASH,SIHUAS,HUAYLLABAMBA,122793,Huayllabamba,HUAYLLABAMBA,3,1,IPSL,219060001,,219060001,MED-GPS,3312,-77.56694871,-8.53448795,-86.10143666
21908,ANCASH,SIHUAS,RAGASH,114254,Ragash,RAGASH,3,1,IPS,219080001,,219080001,MED-GPS,3422,-77.66592194,-8.53191324,-86.19783518
21507,ANCASH,PALLASCA,LLAPO,128042,Llapo,LLAPO,3,1,IPSK,215070001,,215070001,MED-GPS,3412,-78.04195878,-8.51449855,-86.55645733
20904,ANCASH,CORONGO,CUSCA,111920,Cusca,CUSCA,3,1,IPS,209040001,,209040001,MED-GPS,3201,-77.86466525,-8.5131224,-86.37778765
250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,131034,Campo Verde,CAMPO VERDE,3,1,IPSKLD,2501020001,,2501020001,MED-GPS,200,-74.80558215,-8.4723884,-83.27797055
21511,ANCASH,PALLASCA,TAUCA,123477,Tauca,TAUCA,3,1,IPSL,215110001,,215110001,MED-GPS,3343,-78.03787458,-8.4700126,-86.50788718
21504,ANCASH,PALLASCA,HUACASCHUQUE,119149,Huacaschuque,HUACASCHUQUE,3,1,IPS,215040001,,215040001,MED-GPS,3126,-78.00468628,-8.3064324,-86.31111868
21902,ANCASH,SIHUAS,ACOBAMBA,122662,Acobamba,ACOBAMBA,3,1,IP,219020001,,219020001,MED-GPS,3146,-77.58168838,-8.32614535,-85.90783373
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,131661,Nueva Requena,NUEVA REQUENA,3,1,IPSL,2501060001,,2501060001,MED-GPS,149,-74.86265365,-8.30970665,-83.1723603
130812,LA LIBERTAD,PATAZ,TAURIJA,118242,Taurija,TAURIJA,3,1,GIPSK,1308120001,,1308120001,MED-GPS,3107,-77.42306865,-8.30758602,-85.73065467
130804,LA LIBERTAD,PATAZ,HUANCASPATA,115219,Huancaspata,HUANCASPATA,3,1,IPSL,1308040001,,1308040001,MED-GPS,3304,-77.29840065,-8.45731415,-85.7557148
21903,ANCASH,SIHUAS,ALFONSO UGARTE,128676,Ullulluco,ULLULLUCO,3,1,IPS,219030001,,219030001,MED-GPS,3189,-77.42660137,-8.455842,-85.88244337
130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,131632,Challas,CHALLAS,3,1,IPSK,1308110001,,1308110001,MED-GPS,3305,-77.32055039,-8.4390799,-85.75963029
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,122878,Santa Cruz,SANTA CRUZ,3,1,IPS,1602100001,,1602100001,MED-GPS,120,-75.85873365,-5.51306803,-81.37180168
220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,110708,Cuzco,CUZCO,3,1,IPS,2202020001,,2202020001,MED-GPS,263,-76.47654065,-7.2555038,-83.73204445
200402,PIURA,MORROPON,BUENOS AIRES,133118,Buenos Aires,BUENOS AIRES,3,1,IPSD,2004020001,,2004020001,MED-GPS,141,-79.96754358,-5.26713272,-85.2346763
21305,ANCASH,MARISCAL LUZURIAGA,LLAMA,117614,Llama,LLAMA,3,1,IPS,213050001,,213050001,MED-GPS,2826,-77.30150215,-8.91527394,-86.21677609
90106,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,123406,Huachocolpa,HUACHOCOLPA,3,1,GIPS,901060001,,901060001,MED-GPS,3983,-74.9470845,-13.03172253,-87.97880703
21503,ANCASH,PALLASCA,CONCHUCOS,112842,Conchucos,CONCHUCOS,3,1,IPSK,215030001,,215030001,MED-GPS,3185,-77.85232944,-8.26861581,-86.12094525
21509,ANCASH,PALLASCA,PAMPAS,120046,Pampas,PAMPAS,3,1,IPS,215090001,,215090001,MED-GPS,3199,-77.89558734,-8.1951459,-86.09073324
250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,117673,Puerto Callao,PUERTO CALLAO,3,1,GIPSKLED,2501050001,,2501050001,MED-GPS,156,-74.57586903,-8.35479099,-82.93066002
21502,ANCASH,PALLASCA,BOLOGNESI,129452,Bolognesi,BOLOGNESI,3,1,IPS,215020001,,215020001,MED-GPS,2896,-78.05031205,-8.35045832,-86.40077037
130813,LA LIBERTAD,PATAZ,URPAY,115739,Urpay,URPAY,3,1,IPS,1308130001,,1308130001,MED-GPS,2693,-77.38922353,-8.34790965,-85.73713318
221004,SAN MARTIN,TOCACHE,SHUNTE,620311,Monte Cristo,MONTE CRISTO,3,1,IPS,2210040001,,2210040001,MED-GPS,1006,-76.72942116,-8.35148003,-85.08090119
21506,ANCASH,PALLASCA,LACABAMBA,132345,Lacabamba,LACABAMBA,3,1,IPS,215060001,,215060001,MED-GPS,3332,-77.89829803,-8.26049457,-86.1587926
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,112819,Salaverry,SALAVERRY,3,1,GIPSED,1301090001,,1301090001,MED-GPS,6,-78.9764029,-8.2241644,-87.2005673
130106,LA LIBERTAD,TRUJILLO,LAREDO,121571,Laredo,LAREDO,3,1,GIPSKLD,1301060001,,1301060001,MED-GPS,104,-78.95946202,-8.0863914,-87.04585342
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,129624,Victor Larco Herrera / Buenos Aires,VICTOR LARCO HERRERA / BUENOS AIRES,3,1,GIPSKLD,1301110001,,1301110001,MED-GPS,9,-79.0561389,-8.14359178,-87.19973068
130503,LA LIBERTAD,JULCAN,CARABAMBA,112931,Carabamba,CARABAMBA,3,1,IPSD,1305030001,,1305030001,IMG_SATELITAL,3324,-78.60773265,-8.11279891,-86.72053156
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,523060,La Esperanza,LA ESPERANZA,3,1,GIPSKLED,1301050001,,1301050001,MED-GPS,77,-79.04097302,-8.08293916,-87.12391218
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,517438,Florencia de Mora,FLORENCIA DE MORA,3,1,GIPSKLED,1301030001,,1301030001,MED-GPS,97,-79.02365152,-8.08203314,-87.10568466
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,111576,Huanchaco,HUANCHACO,3,1,GIPSLD,1301040001,,1301040001,MED-GPS,12,-79.12046128,-8.07995827,-87.20041955
130108,LA LIBERTAD,TRUJILLO,POROTO,130714,Poroto,POROTO,3,1,IPS,1301080001,,1301080001,MED-GPS,631,-78.76793602,-8.01143365,-86.77936967
61310,CAJAMARCA,SANTA CRUZ,UTICYACU,123830,Uticyacu,UTICYACU,3,1,IPS,613100001,,613100001,MED-GPS,2335,-78.7939893,-6.60659667,-85.40058597
60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,115043,Cauday,CAUDAY,3,1,IPS,602030001,,602030001,MED-GPS,2809,-78.06999917,-7.5739926,-85.64399177
130903,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,128407,Aricapampa,ARICAPAMPA,3,1,IPS,1309030001,,1309030001,MED-GPS,2611,-77.71737526,-7.80650815,-85.52388341
21508,ANCASH,PALLASCA,PALLASCA,132898,Pallasca,PALLASCA,3,1,IPS,215080001,,215080001,MED-GPS,3138,-77.99895937,-8.25313339,-86.25209276
130206,LA LIBERTAD,ASCOPE,RAZURI,133236,Puerto Malabrigo,PUERTO MALABRIGO,3,1,GIPSLE,1302060001,,1302060001,MED-GPS,10,-79.43713403,-7.70212789,-87.13926192
131104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,127535,Sayapullo,SAYAPULLO,3,1,IPS,1311040001,,1311040001,MED-GPS,2358,-78.46585465,-7.59549628,-86.06135093
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,128765,Durazno Pampa,DURAZNO PAMPA,3,1,IPS,101130001,,101130001,MED-GPS,2199,-77.8089164,-6.59416039,-84.40307679
61305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,112549,La Esperanza,LA ESPERANZA,3,1,IPS,613050001,,613050001,MED-GPS,1711,-78.8957715,-6.5930343,-85.4888058
200105,PIURA,PIURA,CATACAOS,121984,Catacaos,CATACAOS,3,1,GIPSLED,2001050001,,2001050001,MED-GPS,27,-80.67607352,-5.26553532,-85.94160884
200404,PIURA,MORROPON,LA MATANZA,120793,La Matanza,LA MATANZA,3,1,GIPSLD,2004040001,,2004040001,MED-GPS,108,-80.09059927,-5.21393402,-85.30453329
200104,PIURA,PIURA,CASTILLA,114226,Castilla,CASTILLA,3,1,GIPSKLED,2001040001,,2001040001,MED-GPS,34,-80.62244468,-5.20149034,-85.82393502
