UBIGEO,DEP,PROV,DIST,CODCP,NOMCP,MNOMCP,CAPITAL,CON_IE,NIVEL,CPINEI,CPINEI2,CPINEI_BKP,FUENTE_G,Z,XGD,YGD,Y_X_COORD
120701,JUNIN,TARMA,TARMA,127592,Tarma,TARMA,2,1,GIPSKLED,1207010001,,1207010001,MED-GPS,3061,-75.68777039,-11.41991821,-87.1076886
120601,JUNIN,SATIPO,SATIPO,130750,Satipo,SATIPO,2,1,GIPSKLED,1206010001,,1206010001,MED-GPS,629,-74.63700127,-11.25390265,-85.89090392
150801,LIMA,HUAURA,HUACHO,127132,Huacho,HUACHO,2,1,GIPSKLD,1508010001,,1508010001,MED-GPS,35,-77.61040152,-11.10855265,-88.71895417
120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,132454,La Merced,LA MERCED,2,1,GIPSKLD,1203010001,,1203010001,MED-GPS,777,-75.32820502,-11.05598621,-86.38419123
190301,PASCO,OXAPAMPA,OXAPAMPA,121798,Oxapampa,OXAPAMPA,2,1,IPSKLED,1903010001,,1903010001,MED-GPS,1810,-75.40462179,-10.57428264,-85.97890443
150901,LIMA,OYON,OYON,120786,Oyon,OYON,2,1,GIPSKLED,1509010001,,1509010001,MED-GPS,3627,-76.77306206,-10.66810336,-87.44116542
150201,LIMA,BARRANCA,BARRANCA,131844,Barranca,BARRANCA,2,1,IPSKLD,1502010001,,1502010001,MED-GPS,57,-77.76079584,-10.75402494,-88.51482078
150301,LIMA,CAJATAMBO,CAJATAMBO,116377,Cajatambo,CAJATAMBO,2,1,IPLED,1503010001,,1503010001,MED-GPS,3386,-76.99300134,-10.4726833,-87.46568464
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,116815,Yanahuanca,YANAHUANCA,2,1,GIPSKLED,1902010001,,1902010001,MED-GPS,3183,-76.51662556,-10.49133323,-87.00795879
21101,ANCASH,HUARMEY,HUARMEY,129808,Huarmey,HUARMEY,2,1,GIPSKLED,211010001,,211010001,IMG_SATELITAL,11,-78.15227117,-10.06870661,-88.22097778
20501,ANCASH,BOLOGNESI,CHIQUIAN,133305,Chiquian,CHIQUIAN,2,1,IPSKLD,205010001,,205010001,MED-GPS,3384,-77.1567994,-10.15206613,-87.30886553
100201,HUANUCO,AMBO,AMBO,133179,Ambo,AMBO,2,1,IPSKLD,1002010001,,1002010001,MED-GPS,2067,-76.20446278,-10.1292297,-86.33369248
101001,HUANUCO,LAURICOCHA,JESUS,120594,Jesus,JESUS,2,1,IPSK,1010010001,,1010010001,MED-GPS,3484,-76.63161342,-10.07805837,-86.70967179
